Title,Genre_id
Jingle All the Way,13
Jingle All the Way,9
Jingle All the Way,16
Gedo senki,17
Gedo senki,13
Gedo senki,8
TMNT,17
TMNT,20
TMNT,13
Once Were Warriors,3
Once Were Warriors,10
Get Over It,9
Get Over It,6
Gold,20
Gold,13
Gold,14
Il conformista,10
The Eagle,20
The Eagle,13
The Eagle,10
Broken Flowers,9
Broken Flowers,10
Broken Flowers,1
The Two Popes,22
The Two Popes,9
The Two Popes,10
Renegades,20
Renegades,13
Renegades,3
Son of a Gun,20
Son of a Gun,3
Son of a Gun,10
Jackie,22
Jackie,10
Insidious: Chapter 3,11
Insidious: Chapter 3,1
Insidious: Chapter 3,14
Gridiron Gang,22
Gridiron Gang,3
Gridiron Gang,10
The Adventures of Robin Hood,20
The Adventures of Robin Hood,13
The Adventures of Robin Hood,6
Daddy's Little Girls,10
Daddy's Little Girls,6
Grizzly Man,19
Grizzly Man,22
Lansky,22
Lansky,3
Lansky,10
Just Married,9
Just Married,6
Shivers,11
Shivers,2
Mirrors,11
Mirrors,1
The Interpreter,3
The Interpreter,1
The Interpreter,14
About Last Night...,9
About Last Night...,10
About Last Night...,6
L.A. Story,9
L.A. Story,10
L.A. Story,8
Unfriended: Dark Web,11
Unfriended: Dark Web,1
Unfriended: Dark Web,14
Kaguya-hime no monogatari,17
Kaguya-hime no monogatari,10
Kaguya-hime no monogatari,16
Summer of '42,10
Summer of '42,6
The Doom Generation,9
The Doom Generation,3
The Doom Generation,10
Chemical Hearts,10
Chemical Hearts,6
We Grown Now,10
Cross of Iron,10
Cross of Iron,7
The Dyatlov Pass Incident,11
The Dyatlov Pass Incident,1
The Dyatlov Pass Incident,14
Black Christmas,11
Black Christmas,1
Black Christmas,14
You Won't Be Alone,10
You Won't Be Alone,8
You Won't Be Alone,11
American Ultra,20
American Ultra,9
Courage Under Fire,20
Courage Under Fire,10
Courage Under Fire,1
Land of the Dead,11
Land of the Dead,2
Land of the Dead,14
Demon Seed,11
Demon Seed,2
Beverly Hills Ninja,20
Beverly Hills Ninja,9
The Great Debaters,22
The Great Debaters,10
The Great Debaters,6
Ali,22
Ali,10
Ali,4
Back to the Outback,17
Back to the Outback,13
Back to the Outback,9
The Social Dilemma,19
The Social Dilemma,10
Texas Killing Fields,3
Texas Killing Fields,10
Texas Killing Fields,5
Saw IV,11
Saw IV,1
Saw IV,14
Because I Said So,9
Because I Said So,6
Phenomenon,10
Phenomenon,8
Phenomenon,6
Nowhere to Run,20
Nowhere to Run,10
Nowhere to Run,6
Nuevo orden,3
Nuevo orden,10
Nuevo orden,2
Love & Basketball,10
Love & Basketball,6
Love & Basketball,4
The Ring Two,11
The Ring Two,1
Max Payne,20
Max Payne,3
Max Payne,10
What Is Life Worth,22
What Is Life Worth,10
What Is Life Worth,5
Oscar,9
Oscar,3
Bachelorette,9
Bachelorette,6
Tin Cup,9
Tin Cup,10
Tin Cup,6
The Unholy,10
The Unholy,11
The Unholy,1
Head Over Heels,9
Head Over Heels,1
Head Over Heels,6
The Spy Who Dumped Me,20
The Spy Who Dumped Me,13
The Spy Who Dumped Me,9
Toni Erdmann,9
Toni Erdmann,10
The Stepfather,1
The Stepfather,14
Ghosts of Girlfriends Past,9
Ghosts of Girlfriends Past,8
Ghosts of Girlfriends Past,6
Get Rich or Die Tryin',22
Get Rich or Die Tryin',3
Get Rich or Die Tryin',10
Another Earth,10
Another Earth,1
Another Earth,6
Cat on a Hot Tin Roof,10
Sid and Nancy,22
Sid and Nancy,10
Sid and Nancy,21
Zombeavers,9
Zombeavers,11
Irrational Man,9
Irrational Man,3
Irrational Man,10
3:10 to Yuma,10
3:10 to Yuma,14
3:10 to Yuma,12
Stigmata,11
Stigmata,1
Romper Stomper,3
Romper Stomper,10
Romper Stomper,14
Bottle Rocket,9
Bottle Rocket,3
Bottle Rocket,10
Passion,13
Passion,10
Passion,11
Ransom,20
Ransom,3
Ransom,14
Catherine Called Birdy,13
La cité des enfants perdus,13
La cité des enfants perdus,10
La cité des enfants perdus,8
The Ultimate Gift,10
The Ultimate Gift,16
The Ultimate Gift,6
Hellraiser III: Hell on Earth,11
It Takes Two,9
It Takes Two,16
It Takes Two,6
The Santa Clause,9
The Santa Clause,10
The Santa Clause,16
Vegas Vacation,9
Ron's Gone Wrong,17
Ron's Gone Wrong,13
Ron's Gone Wrong,9
The Lost King,9
The Lost King,10
Professione: reporter,10
Professione: reporter,14
Take Me Home Tonight,9
Take Me Home Tonight,10
Take Me Home Tonight,6
Boksuneun naui geot,3
Boksuneun naui geot,10
Boksuneun naui geot,14
After Yang,10
After Yang,2
Kon-Tiki,13
Kon-Tiki,22
Kon-Tiki,10
The Cobbler,9
The Cobbler,10
The Cobbler,8
A Dirty Shame,9
Thunder Force,20
Thunder Force,13
Thunder Force,9
The Kite Runner,10
Wild Target,20
Wild Target,9
Wild Target,3
Halloween II,11
2046,10
2046,6
2046,2
Tuff Turf,20
Tuff Turf,9
Tuff Turf,10
Blair Witch,11
Blair Witch,1
Blair Witch,14
All Eyez on Me,22
All Eyez on Me,10
All Eyez on Me,21
The Man Who Wasn't There,3
The Man Who Wasn't There,10
The Andromeda Strain,1
The Andromeda Strain,2
The Andromeda Strain,14
Wait Until Dark,14
The Walk,13
The Walk,22
The Walk,10
In the Name of the King: A Dungeon Siege Tale,20
In the Name of the King: A Dungeon Siege Tale,13
In the Name of the King: A Dungeon Siege Tale,8
Love Hard,9
Love Hard,6
Quiz Show,22
Quiz Show,10
Quiz Show,5
Das weiße Band - Eine deutsche Kindergeschichte,10
Das weiße Band - Eine deutsche Kindergeschichte,1
Das weiße Band - Eine deutsche Kindergeschichte,14
Midnight Special,10
Midnight Special,1
Midnight Special,2
The Transporter Refueled,20
The Transporter Refueled,14
Scrooged,9
Scrooged,10
Scrooged,8
Wall Street: Money Never Sleeps,10
Old Yeller,13
Old Yeller,10
Old Yeller,16
The Forgiven,10
Baby Boy,3
Baby Boy,10
Baby Boy,6
20th Century Women,9
20th Century Women,10
Syriana,10
Syriana,14
Kursk,20
Kursk,13
Kursk,10
Maudie,22
Maudie,10
Maudie,6
Sinbad: Legend of the Seven Seas,17
Sinbad: Legend of the Seven Seas,13
Sinbad: Legend of the Seven Seas,9
Confessions of a Shopaholic,9
Confessions of a Shopaholic,6
Josie and the Pussycats,9
Josie and the Pussycats,21
Jonah Hex,20
Jonah Hex,10
Jonah Hex,8
Hodejegerne,20
Hodejegerne,3
Hodejegerne,14
The Possession of Hannah Grace,11
The Possession of Hannah Grace,1
The Possession of Hannah Grace,14
Man of the Year,9
Man of the Year,10
Man of the Year,6
The Hottie & the Nottie,9
The Hottie & the Nottie,6
Ouija,11
Ouija,1
Ouija,14
Feast,20
Feast,9
Feast,11
Diary of a Wimpy Kid: Dog Days,9
Diary of a Wimpy Kid: Dog Days,16
Delicatessen,9
Delicatessen,3
Zombi 2,11
Beach Rats,10
The Majestic,10
The Majestic,6
ParaNorman,17
ParaNorman,13
ParaNorman,9
Children of the Corn,11
Leatherface,3
Leatherface,11
Leatherface,14
Child 44,3
Child 44,10
Child 44,5
An American Pickle,9
An American Pickle,8
Dark Places,3
Dark Places,10
Dark Places,1
Sirens,9
Sirens,10
Sirens,6
Race to Witch Mountain,20
Race to Witch Mountain,13
Race to Witch Mountain,16
I Love You Phillip Morris,22
I Love You Phillip Morris,9
I Love You Phillip Morris,3
Spies in Disguise,17
Spies in Disguise,20
Spies in Disguise,13
A Good Old Fashioned Orgy,9
A Good Old Fashioned Orgy,6
The Comfort of Strangers,3
The Comfort of Strangers,10
The Comfort of Strangers,8
Mirror Mirror,13
Mirror Mirror,9
Mirror Mirror,10
The Forest,11
The Forest,1
The Forest,14
Insidious: The Last Key,11
Insidious: The Last Key,1
Insidious: The Last Key,14
G-Force,17
G-Force,20
G-Force,13
The Informant!,22
The Informant!,9
The Informant!,3
They,11
They,1
They,14
Mr. Holland's Opus,10
Mr. Holland's Opus,21
Arlington Road,20
Arlington Road,3
Arlington Road,10
Cyrano,10
Cyrano,18
Cyrano,6
Enough Said,9
Enough Said,10
Enough Said,6
Kicking and Screaming,9
Kicking and Screaming,10
Kicking and Screaming,6
Phantoms,11
Phantoms,2
Phantoms,14
Fever Pitch,9
Fever Pitch,10
Fever Pitch,6
Before I Wake,10
Before I Wake,8
Before I Wake,11
Spies Like Us,13
Spies Like Us,9
Playing with Fire,9
Playing with Fire,16
Tristan + Isolde,20
Tristan + Isolde,10
Tristan + Isolde,6
Windtalkers,20
Windtalkers,10
Windtalkers,7
The Girl with All the Gifts,20
The Girl with All the Gifts,13
The Girl with All the Gifts,10
Monkeybone,9
Monkeybone,8
Season of the Witch,20
Season of the Witch,13
Season of the Witch,8
K-19: The Widowmaker,10
K-19: The Widowmaker,5
K-19: The Widowmaker,14
Crooked House,3
Crooked House,10
Crooked House,1
Child's Play 3,11
Child's Play 3,14
The Omega Man,20
The Omega Man,10
The Omega Man,2
Silver Bullet,11
Bitch Slap,20
Bitch Slap,9
Bitch Slap,3
Pete's Dragon,20
Pete's Dragon,13
Pete's Dragon,9
My Little Pony: The Movie,17
My Little Pony: The Movie,13
My Little Pony: The Movie,9
Pusher,3
Pusher,14
Thoroughbreds,9
Thoroughbreds,3
Thoroughbreds,10
Falling in Love,10
Falling in Love,6
The Canyons,10
The Canyons,14
Certain Women,10
The Woman in Red,9
The Woman in Red,6
I Don't Feel at Home in This World Anymore.,9
I Don't Feel at Home in This World Anymore.,3
I Don't Feel at Home in This World Anymore.,10
Made of Honor,9
Made of Honor,6
The Woman,10
The Woman,11
The Woman,14
Rubber,9
Rubber,8
Rubber,11
Song of the Sea,17
Song of the Sea,13
Song of the Sea,10
Music and Lyrics,9
Music and Lyrics,21
Music and Lyrics,6
The Best Man,9
The Best Man,10
The Best Man,6
Absolutely Fabulous: The Movie,9
Absolutely Fabulous: The Movie,3
Smokey and the Bandit II,20
Smokey and the Bandit II,13
Smokey and the Bandit II,9
Lady and the Tramp,13
Lady and the Tramp,9
Lady and the Tramp,16
Emergency,9
Emergency,10
Emergency,14
The House with a Clock in Its Walls,9
The House with a Clock in Its Walls,16
The House with a Clock in Its Walls,8
Punisher: War Zone,20
Punisher: War Zone,3
Punisher: War Zone,10
First Daughter,9
First Daughter,10
First Daughter,6
High Crimes,3
High Crimes,10
High Crimes,1
An Education,10
Dans la maison,10
Dans la maison,1
Dans la maison,14
Shut In,10
Shut In,11
Shut In,14
Haywire,20
Haywire,10
Haywire,14
Righteous Kill,3
Righteous Kill,1
Righteous Kill,14
Brewster's Millions,9
Alice Doesn't Live Here Anymore,10
Alice Doesn't Live Here Anymore,6
The Prom,9
The Prom,10
The Prom,18
The Haunting in Connecticut,10
The Haunting in Connecticut,11
The Haunting in Connecticut,1
Honey,10
Honey,21
Honey,6
Foxy Brown,20
Foxy Brown,3
Foxy Brown,14
Annette,10
Annette,21
Annette,18
Carmen,10
Carmen,18
Narc,3
Narc,10
Narc,1
Trois couleurs: Rouge,10
Trois couleurs: Rouge,1
Trois couleurs: Rouge,6
The Marine,20
The Marine,9
The Marine,10
Funny People,9
Funny People,10
Gegen die Wand,10
Gegen die Wand,6
Stowaway,13
Stowaway,2
Stowaway,14
Short Term 12,10
54,10
54,21
Coffy,20
Coffy,3
Coffy,14
La leggenda del pianista sull'oceano,10
La leggenda del pianista sull'oceano,21
La leggenda del pianista sull'oceano,6
Acts of Violence,20
Acts of Violence,3
Acts of Violence,14
Creature from the Black Lagoon,11
Creature from the Black Lagoon,2
Motherless Brooklyn,3
Motherless Brooklyn,10
Motherless Brooklyn,1
"Suddenly, Last Summer",10
"Suddenly, Last Summer",1
"Suddenly, Last Summer",14
Dèmoni,11
Brüno,9
Bin-jip,3
Bin-jip,10
Bin-jip,6
There's Someone Inside Your House,11
There's Someone Inside Your House,1
There's Someone Inside Your House,14
"Good Night, and Good Luck.",22
"Good Night, and Good Luck.",10
"Good Night, and Good Luck.",5
Judy,22
Judy,10
Judy,21
Mac and Me,13
Mac and Me,9
Mac and Me,16
Love in the Time of Cholera,10
Love in the Time of Cholera,6
The Animal,9
The Animal,2
The Lords of Salem,11
The Lords of Salem,14
Torque,20
Torque,9
Torque,3
W.,22
W.,9
W.,10
That Awkward Moment,9
That Awkward Moment,6
"Honey, I Blew Up the Kid",13
"Honey, I Blew Up the Kid",9
"Honey, I Blew Up the Kid",16
In Secret,3
In Secret,10
In Secret,14
Hide and Seek,11
Hide and Seek,1
Suburbicon,9
Suburbicon,3
Suburbicon,10
The Secret Garden,10
The Secret Garden,16
The Secret Garden,8
La double vie de Véronique,10
La double vie de Véronique,8
La double vie de Véronique,21
Eye of the Needle,6
Eye of the Needle,14
Eye of the Needle,7
Frankie and Johnny,9
Frankie and Johnny,10
Frankie and Johnny,6
Max,13
Max,10
Max,16
Center Stage,10
Center Stage,21
Center Stage,6
Bad News Bears,9
Bad News Bears,4
Out for Justice,20
Out for Justice,3
Out for Justice,10
The Night Comes for Us,20
The Night Comes for Us,3
The Night Comes for Us,14
Gotti,22
Gotti,3
Gotti,10
Le petit prince,17
Le petit prince,13
Le petit prince,10
"Men, Women & Children",9
"Men, Women & Children",10
Pathfinder,20
Pathfinder,13
Pathfinder,10
The Hurricane,22
The Hurricane,10
The Hurricane,4
Velvet Goldmine,10
Velvet Goldmine,21
The Last Full Measure,10
The Last Full Measure,7
The Green Hornet,20
The Green Hornet,9
The Green Hornet,3
The Blob,11
The Blob,2
Blue Thunder,20
Blue Thunder,3
Blue Thunder,10
The Last Thing He Wanted,3
The Last Thing He Wanted,10
The Last Thing He Wanted,1
Work It,9
Work It,21
Hot Tub Time Machine 2,9
Hot Tub Time Machine 2,1
Hot Tub Time Machine 2,2
Big Time Adolescence,9
Big Time Adolescence,10
The Final Conflict,11
Lean on Me,22
Lean on Me,10
Pathology,3
Pathology,11
Pathology,14
Shall We Dance?,9
Shall We Dance?,10
Shall We Dance?,21
The Program,20
The Program,10
The Program,6
ATL,9
ATL,3
ATL,10
Agent Cody Banks,20
Agent Cody Banks,13
Agent Cody Banks,9
Shi mian mai fu,20
Shi mian mai fu,13
Shi mian mai fu,10
Reign Over Me,10
Cirque du Freak: The Vampire's Assistant,20
Cirque du Freak: The Vampire's Assistant,13
Cirque du Freak: The Vampire's Assistant,8
The Hunted,20
The Hunted,3
The Hunted,10
1492: Conquest of Paradise,13
1492: Conquest of Paradise,22
1492: Conquest of Paradise,10
Mindhunters,3
Mindhunters,11
Mindhunters,14
Bean,13
Bean,9
Bean,16
The Kids Are All Right,9
The Kids Are All Right,10
The Kids Are All Right,6
The Other Side of the Door,11
The Other Side of the Door,14
Night on Earth,9
Night on Earth,10
They Came Together,9
They Came Together,6
A Man for All Seasons,22
A Man for All Seasons,10
A Man for All Seasons,5
The Baby-Sitters Club,9
The Baby-Sitters Club,10
The Baby-Sitters Club,16
Minamata,10
The Family Stone,9
The Family Stone,10
The Family Stone,6
Soul Plane,9
Elizabethtown,9
Elizabethtown,10
Elizabethtown,6
Happiest Season,9
Happiest Season,6
True History of the Kelly Gang,20
True History of the Kelly Gang,22
True History of the Kelly Gang,3
When in Rome,9
When in Rome,6
Evelyn,10
Man of the House,9
Man of the House,3
Resurrection,3
Resurrection,10
Resurrection,11
Looney Tunes: Back in Action,17
Looney Tunes: Back in Action,13
Looney Tunes: Back in Action,9
The People We Hate at the Wedding,9
Kodachrome,10
Lock Up,20
Lock Up,3
Lock Up,10
An American Werewolf in Paris,9
An American Werewolf in Paris,8
An American Werewolf in Paris,11
Café Society,9
Café Society,10
Café Society,6
Concussion,22
Concussion,10
Concussion,4
Hedwig and the Angry Inch,9
Hedwig and the Angry Inch,10
Hedwig and the Angry Inch,21
Attack the Block,20
Attack the Block,13
Attack the Block,9
We Are Your Friends,10
We Are Your Friends,21
We Are Your Friends,6
The November Man,20
The November Man,13
The November Man,3
"Yours, Mine & Ours",9
"Yours, Mine & Ours",16
"Yours, Mine & Ours",6
On Chesil Beach,10
On Chesil Beach,21
On Chesil Beach,6
The Starling Girl,10
The Monk and the Gun,9
The Monk and the Gun,10
Spice World,9
Spice World,16
Spice World,21
Premonition,10
Premonition,8
Premonition,1
On the Road,13
On the Road,10
On the Road,6
The Net,20
The Net,3
The Net,10
Giù la testa,10
Giù la testa,7
Giù la testa,12
The 33,22
The 33,10
The 33,5
The Cold Light of Day,20
The Cold Light of Day,14
The Love Guru,9
The Love Guru,6
The Love Guru,4
Freaky Friday,9
Freaky Friday,16
Freaky Friday,8
Il racconto dei racconti - Tale of Tales,10
Il racconto dei racconti - Tale of Tales,8
Il racconto dei racconti - Tale of Tales,11
Frantic,3
Frantic,10
Frantic,1
Harold & Kumar Escape from Guantanamo Bay,13
Harold & Kumar Escape from Guantanamo Bay,9
Diarios de motocicleta,13
Diarios de motocicleta,22
Diarios de motocicleta,10
The Horse Whisperer,10
The Horse Whisperer,6
The Horse Whisperer,12
Quasi,9
Quasi,10
The Heart Is Deceitful Above All Things,10
Tenebre,11
Tenebre,1
Tenebre,14
Clown,11
Clown,14
My Father the Hero,9
My Father the Hero,6
Cell,20
Cell,13
Cell,11
Return of the Living Dead III,11
D.E.B.S.,20
D.E.B.S.,9
D.E.B.S.,6
Every Day,10
Every Day,8
Every Day,6
To Have and Have Not,13
To Have and Have Not,9
To Have and Have Not,15
Belle,22
Belle,10
Belle,6
Belly,3
Belly,10
Tom and Jerry,17
Tom and Jerry,13
Tom and Jerry,9
Tides,20
Tides,13
Tides,2
"Everything, Everything",10
"Everything, Everything",6
Rollerball,20
Rollerball,2
Rollerball,4
Daylight,20
Daylight,13
Daylight,10
Hold the Dark,20
Hold the Dark,3
Hold the Dark,10
Billy Jack,20
Billy Jack,10
The Card Counter,3
The Card Counter,10
The Card Counter,14
Dead for a Dollar,20
Dead for a Dollar,10
Dead for a Dollar,12
Year of the Dragon,20
Year of the Dragon,3
Year of the Dragon,10
Rumor Has It...,9
Rumor Has It...,10
Rumor Has It...,6
Wicker Park,10
Wicker Park,1
Wicker Park,6
Bad Santa,9
Bad Santa,3
Bad Santa,10
Rings,10
Rings,11
Rings,1
Halloween II,11
Sunshine Cleaning,9
Sunshine Cleaning,10
Last Knights,20
Last Knights,10
Last Knights,5
The Nanny Diaries,9
The Nanny Diaries,10
The Nanny Diaries,6
In & Out,9
In & Out,6
A Thousand and One,3
A Thousand and One,10
Dumb and Dumberer: When Harry Met Lloyd,9
Thinner,8
Thinner,11
Mom and Dad,9
Mom and Dad,11
Mom and Dad,14
The Tuxedo,20
The Tuxedo,9
The Tuxedo,2
Why Did I Get Married?,9
Why Did I Get Married?,10
Why Did I Get Married?,6
How I Live Now,20
How I Live Now,13
How I Live Now,10
Music,10
Music,18
Music,14
The Watch,9
The Watch,2
Passengers,1
Passengers,6
Passengers,14
Blues Brothers 2000,20
Blues Brothers 2000,9
Blues Brothers 2000,3
Trial by Fire,22
Trial by Fire,10
Dirty Work,9
Trumbo,22
Trumbo,10
Lost and Delirious,10
Lost and Delirious,6
Poltergeist III,11
Poltergeist III,14
Nanny McPhee and the Big Bang,9
Nanny McPhee and the Big Bang,16
Nanny McPhee and the Big Bang,8
Grind,13
Grind,9
Grind,4
The Smurfs 2,17
The Smurfs 2,13
The Smurfs 2,9
Trolljegeren,10
Trolljegeren,8
Trolljegeren,14
Lakewood,14
Dangerous,20
Dangerous,14
Vampire Hunter D: Bloodlust,17
Vampire Hunter D: Bloodlust,20
Vampire Hunter D: Bloodlust,10
Cursed,9
Cursed,11
Survivor,20
Survivor,3
Survivor,14
Lockout,20
Lockout,2
Lockout,14
Gekijôban Poketto Monsutâ: Myûtsû no Gyakushû,17
Gekijôban Poketto Monsutâ: Myûtsû no Gyakushû,20
Gekijôban Poketto Monsutâ: Myûtsû no Gyakushû,13
Unleashed,20
Unleashed,3
Unleashed,14
Tulip Fever,10
Tulip Fever,5
Tulip Fever,6
Kill Your Darlings,22
Kill Your Darlings,10
Kill Your Darlings,6
Someone Great,9
Someone Great,6
Dream a Little Dream,9
Dream a Little Dream,10
Dream a Little Dream,6
Turner & Hooch,9
Turner & Hooch,3
Turner & Hooch,10
Don't Let Go,10
Don't Let Go,11
Don't Let Go,1
Collateral Beauty,10
Collateral Beauty,6
Blue Streak,20
Blue Streak,9
Blue Streak,3
The Hudsucker Proxy,9
The Hudsucker Proxy,10
The Hudsucker Proxy,8
Air America,20
Air America,9
Air America,7
Upside Down,10
Upside Down,6
Upside Down,2
Austenland,9
Austenland,6
Alex Cross,20
Alex Cross,3
Alex Cross,1
American Pastoral,3
American Pastoral,10
American Pastoral,1
When We First Met,9
When We First Met,8
When We First Met,6
Game of Death,20
Game of Death,3
Game of Death,10
Muppets Most Wanted,13
Muppets Most Wanted,9
Muppets Most Wanted,3
Gangs of Wasseypur,20
Gangs of Wasseypur,9
Gangs of Wasseypur,3
Labor Day,10
Labor Day,6
Labor Day,14
The Art of Self-Defense,20
The Art of Self-Defense,9
The Art of Self-Defense,3
Glory Road,22
Glory Road,10
Glory Road,4
Wonder Wheel,10
Wonder Wheel,6
The Brave One,20
The Brave One,3
The Brave One,10
Green Zone,20
Green Zone,10
Green Zone,14
A Week Away,10
A Week Away,16
A Week Away,18
Nurse 3-D,11
Nurse 3-D,14
Orlando,22
Orlando,10
Orlando,8
Whatever It Takes,9
Whatever It Takes,10
Whatever It Takes,6
Falling,10
Werewolves Within,9
Werewolves Within,11
Werewolves Within,1
The Spy Next Door,20
The Spy Next Door,9
The Spy Next Door,16
A Little Chaos,10
A Little Chaos,6
Cellular,20
Cellular,3
Cellular,14
The Mirror Crack'd,3
The Mirror Crack'd,1
The Mirror Crack'd,14
Welcome Home,10
Welcome Home,11
Welcome Home,1
To the Wonder,10
To the Wonder,6
World Trade Center,10
World Trade Center,5
World Trade Center,14
The Beanie Bubble,9
The Beanie Bubble,10
Benny & Joon,9
Benny & Joon,10
Benny & Joon,6
Dickie Roberts: Former Child Star,9
Mary Shelley,22
Mary Shelley,10
Mary Shelley,5
The Skeleton Twins,9
The Skeleton Twins,10
The Skeleton Twins,6
"Mystery, Alaska",9
"Mystery, Alaska",10
"Mystery, Alaska",4
Down Low,9
Baby Geniuses,9
Baby Geniuses,3
Baby Geniuses,16
Dope,13
Dope,9
Dope,3
Showing Up,9
Showing Up,10
Ju-on,11
The Salvation,20
The Salvation,10
The Salvation,14
Astro Boy,17
Astro Boy,20
Astro Boy,13
Yoga Hosers,20
Yoga Hosers,9
Yoga Hosers,11
Paid in Full,20
Paid in Full,3
Paid in Full,10
Romeo Must Die,20
Romeo Must Die,3
Romeo Must Die,14
House of Wax,11
Black Death,20
Black Death,10
Black Death,5
Caché,10
Caché,1
Caché,14
Shelter,10
Shelter,6
Shelter,4
Exit Wounds,20
Exit Wounds,3
Exit Wounds,14
The Riot Club,10
The Riot Club,14
White Palace,10
White Palace,6
Tender Mercies,10
Tender Mercies,21
Jin ling shi san chai,10
Jin ling shi san chai,5
Jin ling shi san chai,6
Danny Collins,9
Danny Collins,10
Danny Collins,21
Tooth Fairy,9
Tooth Fairy,16
Tooth Fairy,8
Frankenweenie,17
Frankenweenie,9
Frankenweenie,10
Marvin's Room,10
Assassination Nation,20
Assassination Nation,9
Assassination Nation,3
Finding You,10
Finding You,6
Dare mo shiranai,10
PCU,9
Sea of Love,3
Sea of Love,10
Sea of Love,1
Irresistible,9
Irresistible,10
Nowhere,9
Nowhere,10
Nowhere,2
The Neverending Story II: The Next Chapter,13
The Neverending Story II: The Next Chapter,10
The Neverending Story II: The Next Chapter,16
Our Kind of Traitor,20
Our Kind of Traitor,3
Our Kind of Traitor,10
The Immaculate Room,10
The Immaculate Room,14
Hatchet,9
Hatchet,11
Hatchet,14
Berlin Syndrome,10
Berlin Syndrome,11
Berlin Syndrome,1
Shark Night 3D,11
Shark Night 3D,14
Southbound,11
Happy Death Day 2 U,9
Happy Death Day 2 U,11
Happy Death Day 2 U,1
Velvet Buzzsaw,11
Velvet Buzzsaw,1
Velvet Buzzsaw,14
Mighty Aphrodite,9
Mighty Aphrodite,8
Mighty Aphrodite,6
House at the End of the Street,10
House at the End of the Street,11
House at the End of the Street,14
Home on the Range,17
Home on the Range,13
Home on the Range,9
For Love of the Game,10
For Love of the Game,6
For Love of the Game,4
Heaven Can Wait,9
Heaven Can Wait,8
Heaven Can Wait,6
2 Days in the Valley,9
2 Days in the Valley,3
2 Days in the Valley,14
The Switch,9
The Switch,10
The Switch,6
Control,22
Control,10
Control,21
A Little White Lie,9
Idioterne,9
Idioterne,10
Dracula,10
Dracula,11
Kneecap,9
Kneecap,10
A Million Little Pieces,10
Monster-in-Law,9
Monster-in-Law,6
The Painted Veil,10
The Painted Veil,6
Robin and Marian,13
Robin and Marian,10
Robin and Marian,6
The Sweet Hereafter,10
The Last Castle,20
The Last Castle,10
The Last Castle,14
Night of the Creeps,9
Night of the Creeps,11
Night of the Creeps,2
The Silent Twins,22
The Silent Twins,10
Dark Crimes,3
Dark Crimes,10
Dark Crimes,1
Casanova,13
Casanova,9
Casanova,10
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",9
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",10
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",16
Moving On,9
Firebird,22
Firebird,10
Firebird,6
The Captive,3
The Captive,10
The Captive,1
Cannonball Run II,20
Cannonball Run II,9
Pathaan,20
Pathaan,13
Pathaan,14
Duplex,9
Body Snatchers,11
Body Snatchers,2
Bull,3
Bull,11
Bull,14
Black and Blue,20
Black and Blue,14
The Quiet,3
The Quiet,10
The Quiet,14
Welcome to Marwen,22
Welcome to Marwen,9
Welcome to Marwen,10
Miss Potter,22
Miss Potter,10
Miss Potter,6
My Stepmother Is an Alien,9
My Stepmother Is an Alien,2
Last Holiday,9
Last Holiday,10
Last Holiday,6
Z for Zachariah,10
Z for Zachariah,6
Z for Zachariah,2
Finding Forrester,10
Take Care of Maya,19
Byzantium,10
Byzantium,8
Byzantium,11
Basquiat,22
Basquiat,10
Dear David,11
Dear David,14
Bugsy,22
Bugsy,3
Bugsy,10
Hustle & Flow,3
Hustle & Flow,10
Hustle & Flow,21
Anna and the King,10
Anna and the King,5
Anna and the King,6
Breakthrough,22
Breakthrough,10
Lagaan: Once Upon a Time in India,10
Lagaan: Once Upon a Time in India,18
Lagaan: Once Upon a Time in India,4
The African Queen,13
The African Queen,10
The African Queen,6
Rabid,11
Rabid,2
Live by Night,20
Live by Night,3
Live by Night,10
Bad Words,9
Bad Words,10
Mortdecai,20
Mortdecai,13
Mortdecai,9
Waiting for Guffman,9
Unlawful Entry,3
Unlawful Entry,10
Unlawful Entry,14
The Greatest Night in Pop,19
The Greatest Night in Pop,21
Kinky Boots,9
Kinky Boots,10
Kinky Boots,21
Saved!,9
Saved!,10
Father of the Bride Part II,9
Father of the Bride Part II,16
Father of the Bride Part II,6
Lost River,10
Lost River,8
Lost River,1
24 Hour Party People,22
24 Hour Party People,9
24 Hour Party People,10
The Duellists,10
The Duellists,7
One Fine Day,9
One Fine Day,10
One Fine Day,6
The Best Little Whorehouse in Texas,9
The Best Little Whorehouse in Texas,18
Get Carter,20
Get Carter,3
Get Carter,14
The Legend of Hercules,20
The Legend of Hercules,13
The Legend of Hercules,8
Sharp Stick,9
White Squall,13
White Squall,10
30 Minutes or Less,20
30 Minutes or Less,9
30 Minutes or Less,3
A Mouthful of Air,10
Hallam Foe,10
Hallam Foe,1
Hallam Foe,6
Kinsey,22
Kinsey,10
Kinsey,6
F/X,20
F/X,14
Party Girl,9
Party Girl,10
Party Girl,6
The Alamo,10
The Alamo,5
The Alamo,7
I Still Believe,22
I Still Believe,10
I Still Believe,21
My Name Is Khan,13
My Name Is Khan,10
My Name Is Khan,6
Remo Williams: The Adventure Begins,20
Remo Williams: The Adventure Begins,13
