id,title,content,thank_count,customer_id,rating,created_at,customer_name,purchased_at
,Hài lòng,YouTube với goodgle bị sao mà đọc nó hok ra tiếng Việt toàn tiếng anh,0,27209044,4,1711637593,tuan do,1711089744
,Cực kì hài lòng,"Giao hàng nhanh , đóng gói đẹp , hàng đúng như hình .",0,29892035,5,1713078982,Quan Mai,1712935760
,Không hài lòng,Máy chạy không mượt. Tư động khởi động lại máy và yêu cầu Factory data reset 2 lần.,1,7873360,2,1696941638,Trần Quang Huy,1696817936
,Cực kì hài lòng,"Máy đẹp, cứng cáp nguyên tem chống hàng giả. Mới khui chưa biết sử dụng thế nào nhưng tổng thể bên ngoài đẹp",5,6972378,5,1664192914,Phạm Hiền,1664007754
,Cực kì hài lòng,Hàng chính hãng. Chất lượng tốt. Mua hàng của tiki thì luôn yên tâm về chất lượng. Đã dùng được 1 thời gian rồi gioef mình mới vào đánh giá,0,8469791,5,1681476646,Mai Tram,1667232457
,Cực kì hài lòng,Gửi đi hàng triệu nụ cười để mang đến bắt đầu đầy hứng khởi cho ngày mới bạn nhé. Ngày mới vui vẻ!,0,6413720,5,1670510273,Ngọc Hà,1667353122
,Cực kì hài lòng,"Chất lượng sản phẩm Ok, giá sản phẩm Ok.,giao hàng nhanh. shop phục vụ tốt..",0,460978,5,1678615680,Trần Quốc Tuấn,1678490698
,Cực kì hài lòng,"Sản phẩm ok,  .giá hợp lý..rất đáng mua. shop phục vụ tốt, thời gian giao hàng nhanh.",1,460978,5,1673236054,Trần Quốc Tuấn,1675482759
,Cực kì hài lòng,"Dien thoai đẹp, rẻ. Giao hàng  nhanh . Nhan vien than thiện . Sẽ mua lan 2",0,28195925,5,1665378988,Apple User,1665196098
,Cực kì hài lòng,Good luck d m dm dm dmm esmejeib2vyzbsnsmwiwvyd7h3,0,27817570,5,1685359724,Hiếu Phan,1685346116
,Cực kì hài lòng,Rất tốt hàng dùng ok tôi sẽ giới thiệu cho bạn bè cùng mua sp này,0,29134936,5,1685969766,Nguyễn thị thái ngọc ,1685961470
,Rất không hài lòng,Sản phẩm bị lỗi mà bảo hành quá lâu.lỗi mic mà yêu cầu đổi mấy ngày chưa xử lý xong nữa.quá tệ,0,11199348,1,1670493676,Trần phong lưu,1670103929
,Cực kì hài lòng,Hàng đúng như hình tốt giao hàng nhanh gọn lẹ,0,29205127,5,1689294829,Phan Thanh Hoàng Trung ,1687363217
,Cực kì hài lòng,"Máy đẹp, cứng cáp nguyên tem chống hàng giả. Mới khui chưa biết sử dụng thế nào nhưng tổng thể bên ngoài đẹp",5,6972378,5,1664192914,Phạm Hiền,1664007754
,Cực kì hài lòng,Hàng chính hãng. Chất lượng tốt. Mua hàng của tiki thì luôn yên tâm về chất lượng. Đã dùng được 1 thời gian rồi gioef mình mới vào đánh giá,0,8469791,5,1681476646,Mai Tram,1667232457
,Cực kì hài lòng,Gửi đi hàng triệu nụ cười để mang đến bắt đầu đầy hứng khởi cho ngày mới bạn nhé. Ngày mới vui vẻ!,0,6413720,5,1670510273,Ngọc Hà,1667353122
,Cực kì hài lòng,"Chất lượng sản phẩm Ok, giá sản phẩm Ok.,giao hàng nhanh. shop phục vụ tốt..",0,460978,5,1678615680,Trần Quốc Tuấn,1678490698
,Cực kì hài lòng,"Sản phẩm ok,  .giá hợp lý..rất đáng mua. shop phục vụ tốt, thời gian giao hàng nhanh.",1,460978,5,1673236054,Trần Quốc Tuấn,1675482759
,Cực kì hài lòng,"Dien thoai đẹp, rẻ. Giao hàng  nhanh . Nhan vien than thiện . Sẽ mua lan 2",0,28195925,5,1665378988,Apple User,1665196098
,Cực kì hài lòng,Good luck d m dm dm dmm esmejeib2vyzbsnsmwiwvyd7h3,0,27817570,5,1685359724,Hiếu Phan,1685346116
,Cực kì hài lòng,Rất tốt hàng dùng ok tôi sẽ giới thiệu cho bạn bè cùng mua sp này,0,29134936,5,1685969766,Nguyễn thị thái ngọc ,1685961470
,Rất không hài lòng,Sản phẩm bị lỗi mà bảo hành quá lâu.lỗi mic mà yêu cầu đổi mấy ngày chưa xử lý xong nữa.quá tệ,0,11199348,1,1670493676,Trần phong lưu,1670103929
,Cực kì hài lòng,Hàng đúng như hình tốt giao hàng nhanh gọn lẹ,0,29205127,5,1689294829,Phan Thanh Hoàng Trung ,1687363217
,Cực kì hài lòng,đt rất OK ..,1,7702504,5,1652413201,Nguyen Tan Phat,1652090855
,Cực kì hài lòng,đẹp bền,0,21645716,5,1658999472,minh do,1654652620
,Cực kì hài lòng,OK phết,0,19024802,5,1630202319,Võ Hồng Đà,1627575321
,Cực kì hài lòng,đt rất OK ..,1,7702504,5,1652413201,Nguyen Tan Phat,1652090855
,Cực kì hài lòng,đẹp bền,0,21645716,5,1658999472,minh do,1654652620
,Cực kì hài lòng,OK phết,0,19024802,5,1630202319,Võ Hồng Đà,1627575321
,Cực kì hài lòng,,0,6840182,5,1663861328,Lê Vi Bích,1663656145
,Cực kì hài lòng,,0,6840182,5,1663861328,Lê Vi Bích,1663656145
,Cực kì hài lòng,Mẹ khen xài tốt nghe rõ,0,5927475,5,1688539515,Kiêm Thanh,1686366618
,Cực kì hài lòng,,0,924288,5,1692112090,Vũ Ngọc Tùng,1690333652
,Cực kì hài lòng,Mẹ khen xài tốt nghe rõ,0,5927475,5,1688539515,Kiêm Thanh,1686366618
,Cực kì hài lòng,,0,924288,5,1692112090,Vũ Ngọc Tùng,1690333652
,Cực kì hài lòng,"Hàng giao nhanh, đúng hẹn.
Điện thoại còn nguyên seal, sử dụnh tốt.",0,22100136,5,1661506906,Vũ Khánh,1661175703
,Cực kì hài lòng,"sản phẩm như quảng cáo chính hãng mastel, đóng gói sản phẩm chắc chắn, nên mua tại shop này nhé.",0,19639394,5,1657802572,A Lăng Ching,1657454091
,Cực kì hài lòng,OK ổn,0,12735188,5,1681110034,Lê Khánh Toàn,1672373246
,Cực kì hài lòng,,0,6226692,5,1660867054,NGUYEN TIEN,1660785469
,Hài lòng,,0,17995551,4,1659968105,Mai Tran,1659693952
,Cực kì hài lòng,,0,20395518,5,1655006305,Cát Anh,1653364548
,Cực kì hài lòng,"Hàng giao nhanh, đúng hẹn.
Điện thoại còn nguyên seal, sử dụnh tốt.",0,22100136,5,1661506906,Vũ Khánh,1661175703
,Cực kì hài lòng,"sản phẩm như quảng cáo chính hãng mastel, đóng gói sản phẩm chắc chắn, nên mua tại shop này nhé.",0,19639394,5,1657802572,A Lăng Ching,1657454091
,Cực kì hài lòng,OK ổn,0,12735188,5,1681110034,Lê Khánh Toàn,1672373246
,Cực kì hài lòng,,0,6226692,5,1660867054,NGUYEN TIEN,1660785469
,Hài lòng,,0,17995551,4,1659968105,Mai Tran,1659693952
,Cực kì hài lòng,,0,20395518,5,1655006305,Cát Anh,1653364548
,Cực kì hài lòng,,0,7799126,5,1699985736,Hoàng Trang,1689151687
,Cực kì hài lòng,,0,7799126,5,1699985736,Hoàng Trang,1689151687
,Cực kì hài lòng,,0,14963236,5,1708072280,Vũ Quy Lân,1706094037
,Cực kì hài lòng,,0,14963236,5,1708072280,Vũ Quy Lân,1706094037
,Cực kì hài lòng,hàng tốt. tuyệt. kid xài ok. hơi khó sd khi muốn quản lí kid do phần mềm của amazon,0,7578983,5,1700478200,Anh Huynh,1699499624
,Cực kì hài lòng,,0,8230159,5,1704877240,Ly Dinh,1704771158
,Cực kì hài lòng,hàng tốt. tuyệt. kid xài ok. hơi khó sd khi muốn quản lí kid do phần mềm của amazon,0,7578983,5,1700478200,Anh Huynh,1699499624
,Cực kì hài lòng,,0,8230159,5,1704877240,Ly Dinh,1704771158
,Cực kì hài lòng,"Hàng còn nguyên tem, máy ổn, với tầm giá này load cũng có chậm chút là đúng rồi ạ.",0,29255808,5,1689668539,Hồng Ngon,1689384476
,Không hài lòng,Lác quá bất mạn íu đơ đơ khó chịu xem yuotube cug lát lướt k im tay nếu này mua 1tr thì hộp tiền hơn máy thì đẹp cơ cấu íu tiền nào của nấy...,0,29368299,2,1692680117,Nguyễn văn mận,1692590600
,Cực kì hài lòng,Sản phẩm ok.màn hình to mua về cho bố mẹ dùng ok.nới chung máy này ko cho2i games.dùng cơ bản zalo youtube cực mượt.bộ nhớ lớn.,1,17570742,5,1667471057,Hồ Văn Quyền ,1666868675
,Cực kì hài lòng,Máy ngon trong tầm giá,0,1759317,5,1672326345,Đào Mạnh Duy,1672064635
,Cực kì hài lòng,Sản phẩm tốt. Phục vụ tốt nhu cầu cơ bản.,0,6835795,5,1697372943,Trần Toàn,1697267111
,Cực kì hài lòng,Sài được giá ổn gia phụ huynh Sài được chứ mình Sài thì hơi yếu,0,14454222,5,1685874456,Zk Thằng Linh,1685634774
,Cực kì hài lòng,Hàng đóng gói cẩn thận. Điện thoại đã dùng thử. Phần vào cuộc gọi hơi chậm. Còn lại ok,0,23760814,5,1680054190,Đức Cảnh,1678847472
,Hài lòng,"Máy phù hợp cho phụ huynh sử dụng, chữ to rõ",0,7814989,4,1669709936,Lưu Thanh Tùng,1669449425
,Cực kì hài lòng,"dt mua chưa tới 1 tháng mà pin giờ sạc ko lên,ko biết liên hệ sao",0,29199458,5,1689655583,Lâm Quí ,1687245108
,Cực kì hài lòng,Chưa nhận được hàng chưa nghe gọi nhận hàng mà thấy trên app để là đã nhận hàng,0,28498366,5,1679313828,Le thanh tam,1679275890
,Cực kì hài lòng,"Hàng còn nguyên tem, máy ổn, với tầm giá này load cũng có chậm chút là đúng rồi ạ.",0,29255808,5,1689668539,Hồng Ngon,1689384476
,Không hài lòng,Lác quá bất mạn íu đơ đơ khó chịu xem yuotube cug lát lướt k im tay nếu này mua 1tr thì hộp tiền hơn máy thì đẹp cơ cấu íu tiền nào của nấy...,0,29368299,2,1692680117,Nguyễn văn mận,1692590600
,Cực kì hài lòng,Sản phẩm ok.màn hình to mua về cho bố mẹ dùng ok.nới chung máy này ko cho2i games.dùng cơ bản zalo youtube cực mượt.bộ nhớ lớn.,1,17570742,5,1667471057,Hồ Văn Quyền ,1666868675
,Cực kì hài lòng,Máy ngon trong tầm giá,0,1759317,5,1672326345,Đào Mạnh Duy,1672064635
,Cực kì hài lòng,Sản phẩm tốt. Phục vụ tốt nhu cầu cơ bản.,0,6835795,5,1697372943,Trần Toàn,1697267111
,Cực kì hài lòng,Sài được giá ổn gia phụ huynh Sài được chứ mình Sài thì hơi yếu,0,14454222,5,1685874456,Zk Thằng Linh,1685634774
,Cực kì hài lòng,Hàng đóng gói cẩn thận. Điện thoại đã dùng thử. Phần vào cuộc gọi hơi chậm. Còn lại ok,0,23760814,5,1680054190,Đức Cảnh,1678847472
,Hài lòng,"Máy phù hợp cho phụ huynh sử dụng, chữ to rõ",0,7814989,4,1669709936,Lưu Thanh Tùng,1669449425
,Cực kì hài lòng,"dt mua chưa tới 1 tháng mà pin giờ sạc ko lên,ko biết liên hệ sao",0,29199458,5,1689655583,Lâm Quí ,1687245108
,Cực kì hài lòng,Chưa nhận được hàng chưa nghe gọi nhận hàng mà thấy trên app để là đã nhận hàng,0,28498366,5,1679313828,Le thanh tam,1679275890
,Cực kì hài lòng,Máy chính hãng. Full hộp .đúng như mô tả.sp có 4G.bh 12 tháng.nhỏ gọn dễ dùng..,0,28590888,5,1676769332,Ngoc ngoc,1676606334
,Cực kì hài lòng,"Chữ to, màn to, pin tốt, dễ sử dụng, loa to, hình thức đẹp, máy cầm nhẹ, shipped thân thiện, sẽ ủng hộ shop thêm",0,28398295,5,1667464344,Tiến Thắng,1667126492
,Cực kì hài lòng,Ok good pic for xu only,0,1132014,5,1677074448,Trần Phương Thanh,1676999187
,Cực kì hài lòng,,0,386687,5,1692558771,Khoi Ngoc,1683077512
,Cực kì hài lòng,,0,23908901,5,1675605770,Định Trần,1672033998
,Cực kì hài lòng,,0,16447039,5,1670162705,Huynh Nguyen Doan,1669594639
,Cực kì hài lòng,,0,21063150,5,1666341077,Nguyễn Anh Tuấn,1666059150
,Cực kì hài lòng,Máy chính hãng. Full hộp .đúng như mô tả.sp có 4G.bh 12 tháng.nhỏ gọn dễ dùng..,0,28590888,5,1676769332,Ngoc ngoc,1676606334
,Cực kì hài lòng,"Chữ to, màn to, pin tốt, dễ sử dụng, loa to, hình thức đẹp, máy cầm nhẹ, shipped thân thiện, sẽ ủng hộ shop thêm",0,28398295,5,1667464344,Tiến Thắng,1667126492
,Cực kì hài lòng,Ok good pic for xu only,0,1132014,5,1677074448,Trần Phương Thanh,1676999187
,Cực kì hài lòng,,0,386687,5,1692558771,Khoi Ngoc,1683077512
,Cực kì hài lòng,,0,23908901,5,1675605770,Định Trần,1672033998
,Cực kì hài lòng,,0,16447039,5,1670162705,Huynh Nguyen Doan,1669594639
,Cực kì hài lòng,,0,21063150,5,1666341077,Nguyễn Anh Tuấn,1666059150
,Bình thường,Máy cấu hình cao mà chơi liên quân ko mượt,0,19358230,3,1695132430,Trầm Phước Đại,1694228536
,Cực kì hài lòng,Rất tốt,0,15369010,5,1702660346,Vũ Vương Minh,1702194508
,Bình thường,Máy cấu hình cao mà chơi liên quân ko mượt,0,19358230,3,1695132430,Trầm Phước Đại,1694228536
,Cực kì hài lòng,Rất tốt,0,15369010,5,1702660346,Vũ Vương Minh,1702194508
,Cực kì hài lòng,Hàng nhật như quảng cao. Với hơn 2tr có máy màn hình oled như này ko gi bằng,0,29856875,5,1711359293,Bé Ngọc,1711185401
,Cực kì hài lòng,Hàng nhật như quảng cao. Với hơn 2tr có máy màn hình oled như này ko gi bằng,0,29856875,5,1711359293,Bé Ngọc,1711185401
,Cực kì hài lòng,Chưa sử dụng Tôi gửi tặng người thân  Tôi mở nguồn đt thấy sáng màng hình là OK rồi Shop TK,0,28542599,5,1694570984,Tài khoản Google,1694239824
,Cực kì hài lòng,quá tốt ngoài mong đợi với điện thoại giá rẻ 3tr này đem lại,0,29251579,5,1689004540,Quang trọng ,1688831580
,Cực kì hài lòng,Đúng hàng chính hãng oppo phán phối..giá quá tốt.máy mượt.. 5G ok..cam .màn hoàn hảo,0,28590888,5,1678113867,Ngoc ngoc,1677900374
,Rất không hài lòng,Hàng trung mà tiếng nhật aaaaasaaaaaaaa,0,24918649,1,1709798238,lê dũng,1708488022
,Cực kì hài lòng,"Cập nhật mạng dùng tốt, phải thêm địa chỉ nhà mạng mới sài được mạng di động",0,1048577,5,1680959076,TRẦN LÂM ÂN,1680650028
,Cực kì hài lòng,Camera chụp hình đẹp cấu hình tốt,0,29018676,5,1685691212,vì hữu Kiên ,1685412323
,Hài lòng,,0,14077836,4,1694490692,Lý Hoàng Hòa,1687780982
,Cực kì hài lòng,,0,13993445,5,1693070834,Trịnh Minh Khôi,1692850584
,Cực kì hài lòng,,0,21645716,5,1692599101,minh do,1689844902
,Cực kì hài lòng,,0,20625913,5,1689869117,Mr • Tuan,1689703086
,Cực kì hài lòng,Chưa sử dụng Tôi gửi tặng người thân  Tôi mở nguồn đt thấy sáng màng hình là OK rồi Shop TK,0,28542599,5,1694570984,Tài khoản Google,1694239824
,Cực kì hài lòng,quá tốt ngoài mong đợi với điện thoại giá rẻ 3tr này đem lại,0,29251579,5,1689004540,Quang trọng ,1688831580
,Cực kì hài lòng,Đúng hàng chính hãng oppo phán phối..giá quá tốt.máy mượt.. 5G ok..cam .màn hoàn hảo,0,28590888,5,1678113867,Ngoc ngoc,1677900374
,Rất không hài lòng,Hàng trung mà tiếng nhật aaaaasaaaaaaaa,0,24918649,1,1709798238,lê dũng,1708488022
,Cực kì hài lòng,"Cập nhật mạng dùng tốt, phải thêm địa chỉ nhà mạng mới sài được mạng di động",0,1048577,5,1680959076,TRẦN LÂM ÂN,1680650028
,Cực kì hài lòng,Camera chụp hình đẹp cấu hình tốt,0,29018676,5,1685691212,vì hữu Kiên ,1685412323
,Hài lòng,,0,14077836,4,1694490692,Lý Hoàng Hòa,1687780982
,Cực kì hài lòng,,0,13993445,5,1693070834,Trịnh Minh Khôi,1692850584
,Cực kì hài lòng,,0,21645716,5,1692599101,minh do,1689844902
,Cực kì hài lòng,,0,20625913,5,1689869117,Mr • Tuan,1689703086
,Cực kì hài lòng,Máy nguyên sil. Chất lượng,0,29064559,5,1696774122,Tăng tố văn,1696314527
,Cực kì hài lòng,Máy nguyên sil. Chất lượng,0,29064559,5,1696774122,Tăng tố văn,1696314527
,Cực kì hài lòng,,0,8339688,5,1702309708,Hồ Hữu Hoàng,1699692232
,Cực kì hài lòng,,0,8339688,5,1702309708,Hồ Hữu Hoàng,1699692232
,Hài lòng,,0,28596583,4,1711256669,Trương Thái Nguyễn,1709746658
,Cực kì hài lòng,"Hàng nguyên seal, dùng rất thích. Tuyệt vời",0,1486245,5,1674835796,Phạm Minh Đức,1673683526
,Cực kì hài lòng,mlmlk,0,11397352,5,1684041085,Nguyễn Mộc Lan,1675165144
,Cực kì hài lòng,Rất tốt,0,6790859,5,1673424998,Phạm Huy Phúc,1673231421
,Cực kì hài lòng,,0,8409344,5,1676505471,Nguyễn Sinh Dũng Thắng,1676106605
,Hài lòng,,0,27111827,4,1676477266,linh neg,1676078253
,Hài lòng,,0,7430059,4,1676171518,Hà Ngọc Linh,1675833333
,Cực kì hài lòng,,1,78457,5,1675193303,Lư Khải Hoàng,1675159245
,Hài lòng,,0,28596583,4,1711256669,Trương Thái Nguyễn,1709746658
,Cực kì hài lòng,"Hàng nguyên seal, dùng rất thích. Tuyệt vời",0,1486245,5,1674835796,Phạm Minh Đức,1673683526
,Cực kì hài lòng,mlmlk,0,11397352,5,1684041085,Nguyễn Mộc Lan,1675165144
,Cực kì hài lòng,Rất tốt,0,6790859,5,1673424998,Phạm Huy Phúc,1673231421
,Cực kì hài lòng,,0,8409344,5,1676505471,Nguyễn Sinh Dũng Thắng,1676106605
,Hài lòng,,0,27111827,4,1676477266,linh neg,1676078253
,Hài lòng,,0,7430059,4,1676171518,Hà Ngọc Linh,1675833333
,Cực kì hài lòng,,1,78457,5,1675193303,Lư Khải Hoàng,1675159245
,Cực kì hài lòng,Tốt đi nhanh giá cũng hợp lý,3,13934567,5,1690688447,Võ Duy Đạt,1690423051
,Cực kì hài lòng,"Rất hài lòng luôn, để sử dụng một thời gian nếu tốt sẽ đánh giá tiếp",0,6207593,5,1692870745,Khuất Bá Luân,1692862683
,Cực kì hài lòng,"Hàng nhận ok, đang xài ổn định, hi vọng xài lâu bền, sẽ ủng hộ thêm",0,15900223,5,1691462304,Thuy Nguyen,1690612687
,Cực kì hài lòng,"Giao hàng nhanh, đonngs gói cẩn thận, đẹp và chất lượng",0,21817234,5,1694398585,Thanh Diễm,1694227015
,Cực kì hài lòng,Hàng đúng Viêt Nam sane xuất rất tuyệt.,0,17372679,5,1693700525,Quoc Cong,1693228092
,Hài lòng,"Sp dùng ok, mỗi là ko có sặc",0,8761832,4,1690964973,Nguyễn mạnh tiến,1689894013
,Cực kì hài lòng,,0,24778884,5,1700732952,Trúc Hà,1691893732
,Cực kì hài lòng,,0,10354621,5,1699756210,Nguyen Thanh Phong,1694157283
,Cực kì hài lòng,,0,17303949,5,1697827008,Lê Văn Hoàng ,1697439845
,Cực kì hài lòng,,0,20789952,5,1697298730,trần bình minh,1696954190
,Cực kì hài lòng,Tốt đi nhanh giá cũng hợp lý,3,13934567,5,1690688447,Võ Duy Đạt,1690423051
,Cực kì hài lòng,"Rất hài lòng luôn, để sử dụng một thời gian nếu tốt sẽ đánh giá tiếp",0,6207593,5,1692870745,Khuất Bá Luân,1692862683
,Cực kì hài lòng,"Hàng nhận ok, đang xài ổn định, hi vọng xài lâu bền, sẽ ủng hộ thêm",0,15900223,5,1691462304,Thuy Nguyen,1690612687
,Cực kì hài lòng,"Giao hàng nhanh, đonngs gói cẩn thận, đẹp và chất lượng",0,21817234,5,1694398585,Thanh Diễm,1694227015
,Cực kì hài lòng,Hàng đúng Viêt Nam sane xuất rất tuyệt.,0,17372679,5,1693700525,Quoc Cong,1693228092
,Hài lòng,"Sp dùng ok, mỗi là ko có sặc",0,8761832,4,1690964973,Nguyễn mạnh tiến,1689894013
,Cực kì hài lòng,,0,24778884,5,1700732952,Trúc Hà,1691893732
,Cực kì hài lòng,,0,10354621,5,1699756210,Nguyen Thanh Phong,1694157283
,Cực kì hài lòng,,0,17303949,5,1697827008,Lê Văn Hoàng ,1697439845
,Cực kì hài lòng,,0,20789952,5,1697298730,trần bình minh,1696954190
,Cực kì hài lòng,,0,28463764,5,1709231833,Khiêm KMTC,1708582065
,Cực kì hài lòng,,0,28463764,5,1709231833,Khiêm KMTC,1708582065
,Cực kì hài lòng,,0,29095080,5,1684134346,Huyền Nấm,1683789200
,Cực kì hài lòng,,0,29095080,5,1684134346,Huyền Nấm,1683789200
,Cực kì hài lòng,Sản phẩm mới nguyên siel giống như mô tả chất lượng tạm ổn vì đang sử dụng chỉ buồn là đặt hàng màu đen lại giao màu trắng mong shop nên xem lại ap còn bảo hành thì chưa biết thế nào,1,14254127,5,1680837417,Baugia Thai,1680251251
,Cực kì hài lòng,Máy tầm trung rất tuyệt vời. Pin trâu để dùng bth ko game thì cũng hơn hai ngày. Chơi game máy mát ko nóng khiến tay đổ mồ hôi. Độ phân giải HD ổn áp. Nói chung máy như này quá ngon. Cảm chuẩn nét lắm luôn,0,1514090,5,1661006733,Viktor Hugo,1660193597
,Cực kì hài lòng,"Rất tốt, hàng ship siêu nhanh, điện thoại có trong 3h nếu ở HN, điện thoại mới cứng, đóng gói cẩn thận
Cảm ơn shop",0,19158354,5,1659403456,Huy Khánh,1659330661
,Cực kì hài lòng,Mình mua lần này là cái thứ 2 rất ok mình sẽ ủng hộ shop chú mua bên *** toàn là ảo diệu o mình thích mua sắm bên ticki hơn mua bán có tâm sẽ ủng hộ shop tiếp,1,10536947,5,1661745456,Tuan Quach,1660235769
,Cực kì hài lòng,Đt đẹp nguyên tem chưa mở mới tanh luôn giá rẻ cấu hình ngon tặng phụ kiện nữa chứ kakaka,0,8356597,5,1676805692,Hoai Thanh Nguyen,1676554963
,Bình thường,"Lỗi phần mềm , khi nâng cấp hệ điều hành miui 13 thì mất nhận diện khuôn mặt",1,9651751,3,1667109606,Nguyễn Đắc Quang,1663904036
,Cực kì hài lòng,"Hàng thì rất ok. Nguyên seal, có tặng ốp lưng nên khỏi cần mua thêm. Nhưng mà giao hàng lâu quá, giao trễ 1 ngày so với lịch giao nữa.",2,12313836,5,1660483354,Hưn Hưn,1659789071
,Cực kì hài lòng,"Màu đẹp, xiaomi tặng kèm sẵn cả ốp lưng dán màn hình chống trầy nên cứ thế mà dùng thôi ko cần xúng xính tốn thêm gì nữa",0,5389324,5,1659373018,Jenny Ninh,1658911594
,Cực kì hài lòng,Đúng như đã giao bán,1,11829547,5,1681386243,Ngần Nhật Nam,1681012980
,Cực kì hài lòng,"Giao nhanh, máy của tiki thì ko có gì để bàn về độ yên tâm từ trc tới giờ",0,8532689,5,1656928960,Nhật Anh,1656745668
,Cực kì hài lòng,Sản phẩm mới nguyên siel giống như mô tả chất lượng tạm ổn vì đang sử dụng chỉ buồn là đặt hàng màu đen lại giao màu trắng mong shop nên xem lại ap còn bảo hành thì chưa biết thế nào,1,14254127,5,1680837417,Baugia Thai,1680251251
,Cực kì hài lòng,Máy tầm trung rất tuyệt vời. Pin trâu để dùng bth ko game thì cũng hơn hai ngày. Chơi game máy mát ko nóng khiến tay đổ mồ hôi. Độ phân giải HD ổn áp. Nói chung máy như này quá ngon. Cảm chuẩn nét lắm luôn,0,1514090,5,1661006733,Viktor Hugo,1660193597
,Cực kì hài lòng,"Rất tốt, hàng ship siêu nhanh, điện thoại có trong 3h nếu ở HN, điện thoại mới cứng, đóng gói cẩn thận
Cảm ơn shop",0,19158354,5,1659403456,Huy Khánh,1659330661
,Cực kì hài lòng,Mình mua lần này là cái thứ 2 rất ok mình sẽ ủng hộ shop chú mua bên *** toàn là ảo diệu o mình thích mua sắm bên ticki hơn mua bán có tâm sẽ ủng hộ shop tiếp,1,10536947,5,1661745456,Tuan Quach,1660235769
,Cực kì hài lòng,Đt đẹp nguyên tem chưa mở mới tanh luôn giá rẻ cấu hình ngon tặng phụ kiện nữa chứ kakaka,0,8356597,5,1676805692,Hoai Thanh Nguyen,1676554963
,Bình thường,"Lỗi phần mềm , khi nâng cấp hệ điều hành miui 13 thì mất nhận diện khuôn mặt",1,9651751,3,1667109606,Nguyễn Đắc Quang,1663904036
,Cực kì hài lòng,"Hàng thì rất ok. Nguyên seal, có tặng ốp lưng nên khỏi cần mua thêm. Nhưng mà giao hàng lâu quá, giao trễ 1 ngày so với lịch giao nữa.",2,12313836,5,1660483354,Hưn Hưn,1659789071
,Cực kì hài lòng,"Màu đẹp, xiaomi tặng kèm sẵn cả ốp lưng dán màn hình chống trầy nên cứ thế mà dùng thôi ko cần xúng xính tốn thêm gì nữa",0,5389324,5,1659373018,Jenny Ninh,1658911594
,Cực kì hài lòng,Đúng như đã giao bán,1,11829547,5,1681386243,Ngần Nhật Nam,1681012980
,Cực kì hài lòng,"Giao nhanh, máy của tiki thì ko có gì để bàn về độ yên tâm từ trc tới giờ",0,8532689,5,1656928960,Nhật Anh,1656745668
,Cực kì hài lòng,,0,21490363,5,1696991001,Tuan Nguyen,1696741472
,Cực kì hài lòng,,0,21490363,5,1696991001,Tuan Nguyen,1696741472
,Cực kì hài lòng,,0,14111312,5,1704681452,Huy Nguyễn,1700020846
,Cực kì hài lòng,,0,28966462,5,1702308931,Phạm ngọc cường,1701655035
,Cực kì hài lòng,,0,14111312,5,1704681452,Huy Nguyễn,1700020846
,Cực kì hài lòng,,0,28966462,5,1702308931,Phạm ngọc cường,1701655035
,Hài lòng,"Máy và mọi thứ đều đúng như hình và mô tả. Nhưng máy dùng rất chán, nếu được thì hãy mượn của người quen để dùng thử, đừng vội mua.",2,7310630,4,1698891284,Đỗ Tiến Dũng,1698589429
,Hài lòng,"Máy và mọi thứ đều đúng như hình và mô tả. Nhưng máy dùng rất chán, nếu được thì hãy mượn của người quen để dùng thử, đừng vội mua.",2,7310630,4,1698891284,Đỗ Tiến Dũng,1698589429
,Cực kì hài lòng,vì nó hợp với tôi,0,20272698,5,1653911699,VU THi HiEN,1653459053
,Hài lòng,Tốt,0,27070759,4,1655101933,Ngô Văn Quốc,1653187595
,Cực kì hài lòng,,0,6401840,5,1655871672,Vũ Quỳnh Anh,1655517310
,Cực kì hài lòng,,0,20108812,5,1653564239,Vũ Tuấn Anh ,1648209075
,Cực kì hài lòng,vì nó hợp với tôi,0,20272698,5,1653911699,VU THi HiEN,1653459053
,Hài lòng,Tốt,0,27070759,4,1655101933,Ngô Văn Quốc,1653187595
,Cực kì hài lòng,,0,6401840,5,1655871672,Vũ Quỳnh Anh,1655517310
,Cực kì hài lòng,,0,20108812,5,1653564239,Vũ Tuấn Anh ,1648209075
,Cực kì hài lòng,"Shop uy tín , giáo hàng tốc độ chóng mặt . Tối đặt sáng có . Điện thoại tốt hơn so với quảng cáo , thật sự vô cùng bất ngờ trước chất lượng kèm tính năng trong phân khúc giá rẻ này , hoàn toàn có thể so sánh với phân khúc 7-9tr . Rất tuyệt vời",0,1462072,5,1706408281,Thanh Nhan Cao,1706286171
,Cực kì hài lòng,Tiki  đúng nhanh& tốt hàng đúng chất lượng máy nguyên sill dùng rất OK chuẩn 5***** sau 3 ngày trải nghiệm rất tôt,0,18814028,5,1698211039,Nguyễn Đăng Trịnh,1697999337
,Cực kì hài lòng,"Sản phẩm mỹ quan ok, đang thử lướt game thế nào.
oK",0,23862561,5,1708852535,Phạm Thị Thu Hằng,1708846711
,Cực kì hài lòng,"Màn to, pin trâu, ram nhiều 
Ai thích gì cũng bự mà giá rẻ thi thử nhé!",0,412644,5,1694530678,Trịnh Thái Ninh,1691657437
,Cực kì hài lòng,,0,28986405,5,1713090883,ĐỖ QUỐC CƯỜNG,1707361201
